Id,SalePrice
2739,159197.6113506241
2740,141878.37050519287
2741,140910.43517265562
2742,153933.75945728566
2743,141957.4528138528
2744,147286.44917817385
2745,138269.52980592393
2746,137271.6263583119
2747,156860.37731823733
2748,122606.80643578644
2749,130953.66514709489
2750,136824.68697581877
2751,129077.08594334034
2752,241073.3309090909
2753,150988.78490712316
2754,192903.20848484847
2755,129810.13981198333
2756,88255.93714285715
2757,83492.88242424243
2758,75762.33575757575
2759,149084.1617027417
2760,141515.39542317585
2761,144642.4007196374
2762,148758.39851681748
2763,183900.84349780658
2764,161666.32727272727
2765,277139.1
2766,137018.86535714284
2767,93264.8690909091
2768,135817.8197245549
2769,136159.9722977618
2770,149935.95134199134
2771,117432.96030696713
2772,116142.65919619835
2773,134673.87545454546
2774,130393.69199903379
2775,133196.9584848485
2776,150762.10775054074
2777,148838.52454545454
2778,126607.00363636363
2779,110616.40121212121
2780,112087.95257481649
2781,102456.02833013094
2782,96022.60142568543
2783,94987.93895316804
2784,125185.425590761
2785,131472.32516594516
2786,56930.865454545456
2787,114910.64412653919
2788,81978.99023933287
2789,220966.15367965368
2790,91326.05818181818
2791,130565.93404246304
2792,89888.11636363636
2793,161639.0525679876
2794,100974.4018943445
2795,115720.42934059401
2796,106776.28130982323
2797,206406.15186147185
2798,122758.95
2799,112277.39432900432
2800,89896.13028728847
2801,111328.18801797605
2802,133795.7791697192
2803,165395.43717171717
2804,152983.817994228
2805,99101.03282959467
2806,103618.90885968159
2807,148411.31457791905
2808,144518.6168863465
2809,131304.46737137044
2810,136735.259373137
2811,158321.8286917365
2812,143093.68509877406
2813,161040.31970549654
2814,151792.43457988984
2815,115362.68550177095
2816,264912.07
2817,145188.86117998164
2818,127439.32693986416
2819,167934.54519480522
2820,125561.99714285714
2821,115330.77605117307
2822,186814.202020202
2823,235756.29636363636
2824,162976.27115910745
2825,147569.17511992317
2826,136383.12452683088
2827,134812.29704822684
2828,208210.3315938607
2829,187118.09115934247
2830,238945.24683878646
2831,191870.3980064305
2832,211081.72143196673
2833,280118.97096418735
2834,226472.12598487144
2835,218889.9573810926
2836,193761.086973797
2837,168471.89249068729
2838,149914.79719695327
2839,184859.63086958718
2840,185279.89443221485
2841,199506.34038278094
2842,216782.66075376852
2843,147041.9244805195
2844,157514.28528328738
2845,123944.06812079634
2846,210289.12954703954
2847,197318.07307261604
2848,212827.15106081864
2849,211308.56459133554
2850,258287.4702493466
2851,252917.24340548343
2852,225787.05675441626
2853,227902.53513024113
2854,136694.19612130296
2855,188061.60555235736
2856,209922.38061219547
2857,191897.09863520807
2858,192676.9839313317
2859,137044.23238636364
2860,119093.9670995671
2861,148174.53533373246
2862,193139.58475035804
2863,122089.79226773226
2864,266642.9221212122
2865,143668.43730557323
2866,135293.87272727274
2867,81960.6434141414
2868,121304.760211473
2869,119015.57202311578
2870,153432.24693404633
2871,113375.77757575757
2872,59958.952121212125
2873,111777.61060606061
2874,128794.47405174538
2875,121938.92557258633
2876,153377.24909090908
2877,125488.61177489177
2878,166012.7170858207
2879,136907.30660894664
2880,114239.62234936605
2881,164639.87463203463
2882,161343.2893116883
2883,167669.42713271824
2884,177505.60043478262
2885,191983.19277449822
2886,185461.52709956712
2887,109072.52380344296
2888,120087.09881832072
2889,60848.05657009657
2890,66173.9825974026
2891,144961.3488785161
2892,65231.64727272727
2893,114801.16037074201
2894,53279.28363636364
2895,283366.2209090909
2896,276218.4667099567
2897,196660.2991991609
2898,165870.6654545455
2899,247626.71489177487
2900,160007.71995202388
2901,198862.8216883117
2902,181281.02671322838
2903,331692.65212121216
2904,323132.7
2905,126017.03272727273
2906,195305.02413431552
2907,117404.84072150072
2908,129639.97336788879
2909,148857.59002066113
2910,80077.03030303032
2911,82391.11515151516
2912,157106.57565498626
2913,82699.47878787879
2914,81498.60606060606
2915,81012.21212121213
2916,82177.37272727273
2917,157311.45420491177
2918,108356.1232185206
2919,226215.87264948952
